DrugBank ID,Name,Drug Groups,SMILES,Formula,ChemSpider ID,Wikipedia ID
DB13274,Micronomicin,approved,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,C20H41N5O7,2301017.0,Micronomicin
DB13277,Benziodarone,approved; withdrawn,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,C17H12I2O3,6001.0,Benziodarone
DB13278,Bucetin,approved; withdrawn,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,C12H17NO3,13507.0,Bucetin
DB13279,Carbocromen,approved; withdrawn,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,C20H27NO5,12084.0,Carbocromen
DB13284,Meticrane,approved,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,C10H13NO4S2,4021.0,Meticrane
DB13286,Bumadizone,approved,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,C19H22N2O3,18080.0,Bumadizone
DB13288,Tromantadine,approved,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,C16H28N2O2,57947.0,Tromantadine
DB13292,Pimethixene,approved,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,C19H19NS,4656.0,Pimethixene
DB13293,Ipecac,approved; withdrawn,,,,Ipecacuanha
DB13295,Atracurium,approved; experimental; investigational,,,,Atracurium_besilate
DB13306,Chlorquinaldol,approved,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,C10H7Cl2NO,6062.0,Chlorquinaldol
DB13322,Hydrotalcite,approved; experimental; investigational,O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O,CH24Al2Mg6O24,32698917.0,Hydrotalcite
DB13323,Trichloroethylene,approved,ClC=C(Cl)Cl,C2HCl3,13837280.0,Trichloroethylene
DB13337,Pheneticillin,approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,C17H20N2O5S,240055.0,Pheneticillin
DB13345,Dihydroergocristine,approved; experimental,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,C35H41N5O5,96884.0,Dihydroergocristine
DB13346,Bufexamac,approved; withdrawn,CCCCOC1=CC=C(CC(=O)NO)C=C1,C12H17NO3,2372.0,Bufexamac
DB13372,Calcium alginate,approved; experimental,,,,Calcium_alginate
DB13381,Sodium feredetate,approved,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,C10H12FeN2NaO8,25555.0,
DB13421,Edoxudine,approved; investigational; withdrawn,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,C11H16N2O5,59752.0,Edoxudine
DB13444,Ioxitalamic acid,approved,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,C12H11I3N2O5,31782.0,Ioxitalamic_acid
DB13501,Bendazac,approved; withdrawn,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,C16H14N2O3,2223.0,Bendazac
DB13503,Tyrothricin,approved,,,398608.0,Tyrothricin
DB13518,Alginic acid,approved; investigational,,,,Alginic_acid
DB13520,Metergoline,approved,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,C25H29N3O2,26687.0,Metergoline
DB13532,Cyclopenthiazide,approved,NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,C13H18ClN3O4S2,2801.0,Cyclopenthiazide
DB13583,Mephenesin,approved,CC1=CC=CC=C1OCC(O)CO,C10H14O3,3919.0,Mephenesin
DB13595,Almasilate,approved; experimental,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],Al2H2MgO9Si2,32700646.0,Almasilate
DB13615,Mifamurtide,approved; experimental,O.[Na+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](NC(C)=O)C=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,C59H110N6NaO20P,32700228.0,Mifamurtide
DB13620,Potassium gluconate,approved,[K+].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,C6H11KO7,8931.0,Potassium_gluconate
DB13624,Methoxyphenamine,approved,CNC(C)CC1=CC=CC=C1OC,C11H17NO,3974.0,Methoxyphenamine
DB13628,Ethyl hydroxybenzoate,approved; experimental,CCOC(=O)C1=CC=C(O)C=C1,C9H10O3,13846749.0,Ethylparaben
DB13657,Benorilate,approved,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,C17H15NO5,19846.0,Benorilate
DB13680,Naftazone,approved,NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O,C11H9N3O2,4698034.0,
DB13682,Cefpirome,approved,[H][C@]12SCC(C[N+]3=C4CCCC4=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C([O-])=O,C22H22N6O5S2,4586396.0,Cefpirome
DB13707,Sodium tartrate,approved,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,C4H4Na2O6,142788.0,Sodium_tartrate
DB13711,Tritoqualine,approved,CCOC1=C(OCC)C(OCC)=C(N)C2=C1C(OC2=O)C1N(C)CCC2=CC3=C(OCO3)C(OC)=C12,C26H32N2O8,65119.0,Tritoqualine
DB13720,Diphemanil,approved; vet_approved; withdrawn,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,C20H24N,5897.0,Diphemanil_metilsulfate
DB13743,Sodium aurotiosulfate,approved; experimental,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,AuH4Na3O8S4,142087.0,
DB13746,Bioallethrin,approved; experimental,,,18923353.0,Bioallethrin
DB13747,Trolamine,approved,OCCN(CCO)CCO,C6H15NO3,13835630.0,Triethanolamine
DB13749,Magnesium gluconate,approved; investigational,O.O.[Mg++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,C12H26MgO16,28295928.0,Magnesium_gluconate
DB13751,Glycyrrhizic acid,approved; experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,C42H62O16,14263.0,Glycyrrhizin
DB13766,Lidoflazine,approved; experimental,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,C30H35F2N3O,3789.0,Lidoflazine
DB13781,Xamoterol,approved,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,C16H25N3O5,137213.0,Xamoterol
DB13783,Acemetacin,approved; investigational,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,C21H18ClNO6,1904.0,Acemetacin
DB13800,Calcium levulinate,approved; experimental,[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O,C10H14CaO6,11090.0,
DB13801,Muzolimine,approved; withdrawn,CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1,C11H11Cl2N3O,37766.0,Muzolimine
DB13813,Iodoform,approved; experimental; vet_approved,[H]C(I)(I)I,CHI3,6134.0,Iodoform
DB13838,Noxytiolin,approved,CNC(=S)NCO,C3H8N2OS,4418329.0,Noxytiolin
DB13848,Fluorodopa (18F),approved; experimental,N[C@@H](CC1=CC(O)=C(O)C=C1[18F])C(O)=O,C9H10FNO4,50970.0,Fluorodopa
DB13851,Artemotil,approved,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4,C17H28O5,2272064.0,Artemotil
DB13853,Anethole trithione,approved; experimental,COC1=CC=C(C=C1)C1=CC(=S)SS1,C10H8OS3,2109.0,Anethole_trithione
DB13854,Gamolenic acid,approved; investigational,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O,C18H30O2,4444436.0,Gamma-Linolenic_acid
DB13858,Dimazole,approved; withdrawn,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C,C15H23N3OS,8384.0,Dimazole
DB13867,Fluticasone,approved; experimental,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,C22H27F3O4S,4470631.0,Fluticasone
DB13872,Lormetazepam,approved,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,C16H12Cl2N2O2,12750.0,Lormetazepam
DB13873,Fenofibric acid,approved,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,C17H15ClO4,58457.0,Fenofibrate
DB13874,Enasidenib,approved; investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,C19H17F6N7O,38772329.0,Enasidenib
DB13878,Pibrentasvir,approved; investigational,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F,C57H65F5N10O8,35013016.0,Pibrentasvir
DB13879,Glecaprevir,approved; investigational,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1,C38H46F4N6O9S,35013015.0,Glecaprevir
DB13882,Methyl nicotinate,approved,COC(=O)C1=CN=CC=C1,C7H7NO2,21111785.0,
DB13885,Ferric subsulfate,approved; experimental,,,,
DB13908,Amylmetacresol,approved,CCCCCC1=CC=C(C)C=C1O,C12H18O,14076.0,Amylmetacresol
DB13909,Bismuth subgallate,approved,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O,C7H5BiO6,10607905.0,Bismuth_subgallate
DB13910,Valproate bismuth,approved,[Bi+3].CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O,C24H45BiO6,20137751.0,
DB13911,Phloxine B,approved,[Na+].[Na+].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br,C20H2Br4Cl4Na2O5,2006228.0,Phloxine
DB13925,Dotatate gallium Ga-68,approved; investigational,[68Ga+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,C65H87GaN14O19S2,58828606.0,
DB13928,Semaglutide,approved; investigational,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,C187H291N45O59,34985066.0,Semaglutide
DB13931,Netarsudil,approved,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,C28H27N3O3,34980598.0,Netarsudil
DB13941,Piperaquine,approved; experimental; investigational,ClC1=CC2=C(C=C1)C(=CC=N2)N1CCN(CCCN2CCN(CC2)C2=CC=NC3=C2C=CC(Cl)=C3)CC1,C29H32Cl2N6,109031.0,Piperaquine
DB13943,Testosterone cypionate,approved,[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C27H40O3,390140.0,Testosterone_cypionate
DB13944,Testosterone enanthate,approved,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C26H40O3,9045.0,Testosterone_enanthate
DB13946,Testosterone undecanoate,approved; investigational,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C30H48O3,58664.0,Testosterone_undecanoate
DB13947,Testosterone enantate benzilic acid hydrazone,approved; experimental,[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,C40H52N2O4,34995240.0,Testosterone_enantate_benzilic_acid_hydrazone
DB13949,Ferric cation,approved,[Fe+3],Fe,27815.0,
DB13952,Estradiol acetate,approved; investigational; vet_approved,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],C20H26O3,7994056.0,Estradiol_acetate
DB13953,Estradiol benzoate,approved; investigational; vet_approved,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C,C25H28O3,193412.0,Estradiol_benzoate
DB13954,Estradiol cypionate,approved; investigational; vet_approved,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1,C26H36O3,9033.0,Estradiol_cypionate
DB13955,Estradiol dienanthate,approved; investigational; vet_approved,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C,C32H48O4,145199.0,Estradiol_dienantate
DB13956,Estradiol valerate,approved; investigational; vet_approved,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C23H32O3,13194.0,Estradiol_valerate
DB13959,Medium-chain triglycerides,approved,,,,Medium-chain_triglycerides
DB13960,Bronopol,approved,OCC(Br)(CO)[N+]([O-])=O,C3H6BrNO4,2356.0,Bronopol
DB13962,Calcium saccharate,approved; experimental,[Ca++].[H][C@](O)(C([O-])=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C([O-])=O,C6H8CaO8,136477.0,Saccharic_acid
DB13966,Isopropyl myristate,approved; experimental,CCCCCCCCCCCCCC(=O)OC(C)C,C17H34O2,7751.0,Isopropyl_myristate
DB13967,Patent Blue,approved,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=C(C(O)=C1)S(O)(=O)=O)S(O)(=O)=O,C27H33N2O7S2,69520.0,Patent_Blue_V
DB13970,Dioctyldimonium,approved; experimental,CCCCCCCC[N+](C)(C)CCCCCCCC,C18H40N,56344.0,
DB13971,Vanadium,approved; experimental,[V],V,22426.0,Vanadium
DB13972,Racemethionine,approved; experimental,CSCCC(N)C(O)=O,C5H11NO2S,853.0,Methionine
DB13977,Potassium carbonate,approved,[K+].[K+].[O-]C([O-])=O,CK2O3,10949.0,Potassium_carbonate
DB13980,Copper Cu-64,approved,[64Cu],Cu,94855.0,Copper-64
DB13981,Nomegestrol acetate,approved; investigational,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H],C23H30O4,82771.0,Nomegestrol_acetate
DB13982,Lutetium Lu-177,approved,[177Lu],Lu,141480.0,
DB13985,Lutetium Lu 177 dotatate,approved; investigational,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,C65H87LuN14O19S2,32699095.0,
DB13987,Strontium chloride,approved,[Cl-].[Cl-].[Sr++],Cl2Sr,55440.0,Strontium_chloride
DB13995,Ferric pyrophosphate citrate,approved; investigational,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,C18H24Fe4O42P6,34994433.0,Iron(III)_pyrophosphate
DB13996,Magnesium acetate,approved,[Mg++].CC([O-])=O.CC([O-])=O,C4H6MgO4,8556.0,Magnesium_acetate
DB13997,Baloxavir marboxil,approved; investigational,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,C27H23F2N3O7S,59718643.0,Baloxavir_marboxil
DB14001,alpha-Tocopherol succinate,approved; nutraceutical; vet_approved,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1,C33H54O5,19171.0,
DB14002,D-alpha-Tocopherol acetate,approved; nutraceutical; vet_approved,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1,C31H52O3,77987.0,Tocopheryl_acetate
DB14003,alpha-Tocopherol acetate,approved,,,,
DB14005,Dimethicone 410,approved,,,,
DB14006,Choline salicylate,approved; nutraceutical,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O,C12H19NO4,15385.0,Choline
DB14007,Pentetic acid,approved,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,C14H23N3O10,2945.0,Pentetate
DB14015,Sodium bisulfite,approved,[Na+].OS([O-])=O,HNaO3S,571016.0,Sodium_bisulfite
DB14018,Bromotheophylline,approved,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,C7H7BrN4O2,11315.0,
DB14019,Fosnetupitant,approved,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CC[N+](C)(COP(O)([O-])=O)CC1,C31H35F6N4O5P,44208829.0,Netupitant/palonosetron
DB14020,Benzoin,approved; experimental,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,C14H12O2,8093.0,Benzoin
DB14033,Acetyl sulfisoxazole,approved; vet_approved,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,C13H15N3O4S,6410.0,
DB14046,Dichlorobenzene,approved; experimental,,,,Dichlorobenzene
DB14048,Sodium zirconium cyclosilicate,approved; investigational,[Na+].[Na+].[Zr].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1,Na2O9Si3Zr,,Sodium_zirconium_cyclosilicate
DB14075,Imidurea,approved; experimental,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,C11H16N8O8,35067.0,Imidazolidinyl_urea
DB14078,Medronic acid,approved; investigational,OP(O)(=O)CP(O)(O)=O,CH6O6P2,15308.0,Medronic_acid
DB14082,Betiatide,approved; experimental,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1,C15H17N3O6S,161231.0,
DB14083,Bisphenol A diglycidyl ether,approved; experimental,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,C21H24O4,2199.0,Bisphenol_A_diglycidyl_ether
DB14084,Butylparaben,approved; experimental,CCCCOC(=O)C1=CC=C(O)C=C1,C11H14O3,6916.0,Butylparaben
DB14086,Cianidanol,approved; withdrawn,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,C15H14O6,8711.0,Catechin
DB14089,Dimercaptosuccinic acid,approved; experimental,OC(=O)C(S)C(S)C(O)=O,C4H6O4S2,8988.0,Dimercaptosuccinic_acid
DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine",approved; experimental,[H]C(N)(COP(O)(=O)OCC([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O,C47H72NO10P,32699258.0,
DB14099,"1,2-Distearoyllecithin",approved; experimental,CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,C44H88NO8P,58655.0,
DB14101,Soy isoflavones,approved; experimental,,,,Soybean
DB14104,Linoleic acid,approved; experimental,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,C18H32O2,4444105.0,Linoleic_acid
DB14105,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",approved,[Na+].[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,C38H74NaO10P,29763754.0,
DB14106,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,approved,[Cu+].F[B-](F)(F)F.COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-],C24H44BCuF4N4O4,58827688.0,
DB14109,alpha-Arbutin,approved; experimental,OC[C@H]1O[C@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,C12H16O7,139552.0,
DB14110,Butylene glycol,approved; experimental,CC(O)CCO,C4H10O2,13837670.0,Butanediol
DB14116,Silodrate,approved; experimental,O.[O--].[O--].[Mg++].[Mg++].[Al+3].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O,Al2H2Mg2O12Si3,32699010.0,
DB14120,Phenylethyl resorcinol,approved; experimental,CC(C1=CC=CC=C1)C1=CC=C(O)C=C1O,C14H14O2,9346995.0,
DB14123,Menthol,approved,CC(C)C1CCC(C)CC1O,C10H20O,1216.0,Menthol
DB14139,Hydroxyethyl ethylcellulose,approved; experimental,,,,
DB14141,p-Phenylenediamine,approved; experimental,NC1=CC=C(N)C=C1,C6H8N2,13835179.0,P-Phenylenediamine
DB14143,Distearyldimonium,approved; experimental,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,C38H80N,7592.0,
DB14150,Chloric acid,approved; experimental,[H]O[Cl](=O)=O,ClHO3,18513.0,Chloric_acid
DB14151,Phosphorus,approved; experimental,[P],P,4575369.0,Phosphorus
DB14156,Synthetic camphor,approved; experimental,CC1(C)C2CCC1(C)C(=O)C2,C10H16O,2441.0,
DB14158,Microcrystalline cellulose,approved; experimental; investigational,,,,Microcrystalline_cellulose
DB14159,Oxidronic acid,approved,OC(P(O)(O)=O)P(O)(O)=O,CH6O7P2,25412.0,
DB14173,Diazolidinylurea,approved; experimental,OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O,C8H14N4O7,56078.0,Diazolidinyl_urea
DB14174,Dipentamethylenethiuram disulfide,approved; experimental,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,C12H20N2S4,6920.0,
DB14175,alpha-Amyl cinnamaldehyde,approved; experimental,CCCCC\C(C=O)=C\C1=CC=CC=C1,C14H18O,1361549.0,
DB14176,Benzylparaben,approved; experimental,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,C14H12O3,6912.0,Paraben
DB14177,Propylparaben,approved; experimental,CCCOC(=O)C1=CC=C(O)C=C1,C10H12O3,6907.0,Propylparaben
DB14178,Tetramethylthiuram monosulfide,approved; experimental,CN(C)C(=S)SC(=S)N(C)C,C6H12N2S3,7070.0,
DB14180,Nickel sulfate,approved; experimental,[Ni++].[O-]S([O-])(=O)=O,NiO4S,22989.0,Nickel(II)_sulfate
DB14181,Lanolin alcohols,approved; experimental,,,,
DB14182,Dichromate,approved; investigational,[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,Cr2O7,22911.0,Chromate_and_dichromate
DB14183,Geraniol,approved; experimental,CC(C)=CCC\C(C)=C\CO,C10H18O,13849989.0,Geraniol
DB14184,Cinnamaldehyde,approved; experimental,O=C\C=C\C1=CC=CC=C1,C9H8O,553117.0,Cinnamaldehyde
DB14185,Aripiprazole lauroxil,approved; investigational,CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=CC=C(OCCCCN3CCN(CC3)C3=C(Cl)C(Cl)=CC=C3)C=C12,C36H51Cl2N3O4,28651973.0,Aripiprazole_lauroxil
